Age_Sex,"39 and younger, Female",0.15833435178536057,0.2422679251815469,0.11217569561131689,0.4872220274217756,24
Age_Sex,"40 and older, Female",0.20126027031512475,0.17286634127001116,0.1745214210089388,0.4513519674059254,45
Age_Sex,"39 and younger, Male",0.18302253194258736,0.14424447721244446,0.10568946718511259,0.5670435236598557,20
Age_Sex,"39 and younger, nan",0,0,0,0,0
Education_Howoften,"College, Less than once a day",0.20738457410249916,0.19541691828987703,0.17354433041995915,0.4236541771876649,47
Education_Howoften,"No college, Less than once a day",0.31159863010302663,0.24009591549238232,0.16347742307019253,0.2848280313343985,15
Education_Howoften,"College, Once a day or more",0.07685408473506905,0.07058933080116662,0.29055559207320225,0.5620009923905619,23
Education_Howoften,"No college, Once a day or more",0.11360171557853299,0.20423408426689718,0.1092071027082654,0.5729570974463044,24
Education_Howoften,"College, Other",0.138997230241754,0.08109027821170539,0.0077121386642111725,0.7722003528823295,8
Education_Howoften,"No college, Other",0.04730003914891756,0.09015625580943164,0.027408963251247757,0.835134741790403,6
Education_Sex,"College, Male",0.10818135180234749,0.11145111019982396,0.2135634942828236,0.5668040437150053,33
Education_Sex,"No college, Female",0.15833435178536057,0.2422679251815469,0.11217569561131689,0.4872220274217756,24
Education_Sex,"College, Female",0.20126027031512475,0.17286634127001116,0.1745214210089388,0.4513519674059254,45
Education_Sex,"No college, Male",0.18302253194258736,0.14424447721244446,0.10568946718511259,0.5670435236598557,20
Education_Sex,"No college, nan",0,0,0,0,0
Howoften_Sex,"Less than once a day, Male",0.21748794320979858,0.17351216888666685,0.15393364795822198,0.4550662399453126,23
Howoften_Sex,"Less than once a day, Female",0.241975946366163,0.2223836701730203,0.17464977422544672,0.3609906092353699,38
Howoften_Sex,"Once a day or more, Female",0.13268071313882054,0.1910172703789181,0.1667792073440302,0.5095228091382312,23
Howoften_Sex,"Once a day or more, Male",0.0601011966916045,0.08882397550488541,0.22782613807372207,0.623248689729788,24
Howoften_Sex,"Other, Male",0.13096397231755616,0.07337014738874897,0.02551390637116556,0.7701519739225292,6
Howoften_Sex,"Other, Female",0.07624928036527505,0.09367985952721737,0.009133431324272821,0.8209374287832348,8
Howoften_Sex,"Less than once a day, nan",0,0,0,0,0
